id,price
195089,17831.186
195090,61582.645
195091,24981.225
195092,65321.82
195093,85639.83
195094,15578.226
195095,8517.718
195096,54460.33
195097,52663.777
195098,9376.122
195099,31164.588
195100,66324.76
195101,56421.78
195102,57153.156
195103,66270.57
195104,56970.926
195105,23141.447
195106,42243.91
195107,36585.316
195108,22302.723
195109,9014.23
195110,38819.5
195111,53766.93
195112,17100.87
195113,69858.09
195114,62480.05
195115,112977.21
195116,51067.004
195117,50871.53
195118,22714.545
195119,34650.617
195120,25051.758
195121,14891.04
195122,32225.621
195123,79791.83
195124,66058.41
195125,86976.56
195126,31065.533
195127,58207.477
195128,18841.844
195129,83045.52
195130,47978.074
195131,69549.11
195132,12083.071
195133,34041.656
195134,37068.59
195135,21181.07
195136,95826.32
195137,18208.598
195138,18394.102
195139,13800.8955
195140,62678.277
195141,119567.65
195142,33031.176
195143,61413.13
195144,33134.45
195145,116921.69
195146,20543.078
195147,13829.6045
195148,85614.81
195149,24686.84
195150,16346.083
195151,38035.008
195152,46022.883
195153,9797.78
195154,44071.586
195155,9944.957
195156,20418.818
195157,9539.147
195158,49536.56
195159,38661.08
195160,42013.1
195161,13721.087
195162,45262.676
195163,24390.496
195164,46288.625
195165,39483.34
195166,51948.625
195167,79329.11
195168,139661.12
195169,85252.89
195170,78763.04
195171,32660.963
195172,59162.805
195173,226639.1
195174,89293.17
195175,14717.052
195176,37827.637
195177,87762.52
195178,21726.697
195179,48342.113
195180,38959.79
195181,45777.66
195182,73090.42
195183,106078.23
195184,56794.645
195185,56388.805
195186,10977.005
195187,50295.54
195188,31370.846
195189,39828.2
195190,19847.787
195191,55694.777
195192,24611.197
195193,53760.133
195194,65852.484
195195,38830.65
195196,8397.186
195197,17342.0
195198,37160.812
195199,18640.66
195200,47764.945
195201,38777.25
195202,55563.402
195203,10322.605
195204,10094.999
195205,16668.93
195206,50219.395
195207,9201.575
195208,45032.344
195209,18052.277
195210,56300.7
195211,44478.86
195212,123356.86
195213,21806.686
195214,21629.936
195215,31029.71
195216,70518.56
195217,57994.133
195218,55501.445
195219,128666.336
195220,71260.35
195221,32992.402
195222,37492.52
195223,53394.984
195224,15091.553
195225,11186.536
195226,66714.2
195227,14128.654
195228,57326.8
195229,32996.9
195230,84977.52
195231,19021.584
195232,27150.805
195233,67863.77
195234,97029.72
195235,36891.887
195236,48011.707
195237,45649.23
195238,10253.855
195239,15816.429
195240,53803.996
195241,36328.844
195242,36340.734
195243,47874.38
195244,64553.6
195245,20145.154
195246,90846.19
195247,33644.188
195248,33043.582
195249,86452.555
195250,32019.531
195251,9016.491
195252,85035.8
195253,47457.42
195254,21594.033
195255,45064.266
195256,29072.754
195257,9964.51
195258,41603.246
195259,36481.65
195260,12136.163
195261,76893.36
195262,9926.235
195263,36598.348
195264,39049.69
195265,37622.797
195266,21177.615
195267,74638.0
195268,27524.482
195269,66770.08
195270,53544.887
195271,34804.785
195272,21771.75
195273,9937.681
195274,50309.035
195275,64072.285
195276,79031.36
195277,38465.26
195278,11817.021
195279,14772.637
195280,26271.889
195281,26088.066
195282,14419.426
195283,25432.629
195284,20610.71
195285,74663.04
195286,31803.0
195287,16459.275
195288,55762.85
195289,36372.504
195290,21243.15
195291,76764.266
195292,42913.523
195293,13751.748
195294,68901.28
195295,27362.969
195296,56549.523
195297,10015.636
195298,49618.875
195299,7931.3794
195300,45134.617
195301,34321.63
195302,26187.836
195303,21968.68
195304,45467.55
195305,12683.191
195306,84102.52
195307,56040.355
195308,23187.2
195309,39575.7
195310,70032.2
195311,13370.575
195312,20292.838
195313,58003.348
195314,41548.48
195315,32834.773
195316,10740.525
195317,59762.42
195318,45459.324
195319,37762.145
195320,62774.754
195321,49426.547
195322,79129.22
195323,11850.958
195324,36529.67
195325,102175.695
195326,20209.648
195327,22322.363
195328,31724.975
195329,10221.046
195330,75462.38
195331,10621.069
195332,60211.03
195333,41902.973
195334,75954.95
195335,49939.832
195336,22890.086
195337,43206.906
195338,14263.996
195339,34866.613
195340,26390.69
195341,86749.41
195342,23367.957
195343,32796.008
195344,25599.688
195345,39462.5
195346,37248.145
195347,34727.37
195348,38264.715
195349,18759.889
195350,38756.45
195351,94849.67
195352,60640.53
195353,53542.992
195354,56377.824
195355,38099.543
195356,12737.464
195357,61590.973
195358,41032.414
195359,17050.477
195360,11051.414
195361,38021.52
195362,30543.934
195363,54763.84
195364,25011.559
195365,35318.707
195366,12696.613
195367,9813.896
195368,36786.996
195369,31962.201
195370,90976.09
195371,42833.7
195372,10638.257
195373,14341.887
195374,62696.19
195375,24375.547
195376,72906.45
195377,52326.637
195378,33547.508
195379,9907.731
195380,11405.318
195381,87335.34
195382,49770.105
195383,39389.227
195384,54500.934
195385,9055.21
195386,26874.625
195387,44712.03
195388,16296.693
195389,41364.133
195390,41657.996
195391,23796.104
195392,23455.828
195393,41212.89
195394,40630.17
195395,79166.97
195396,39922.375
195397,59814.586
195398,8588.757
195399,37598.387
195400,29776.201
195401,78081.516
195402,8059.203
195403,53236.566
195404,34436.92
195405,49680.1
195406,18502.383
195407,81614.39
195408,66398.39
195409,17394.783
195410,26561.268
195411,18926.275
195412,44945.59
195413,27480.979
195414,15421.094
195415,12116.643
195416,14412.275
195417,21464.469
195418,61657.496
195419,37132.645
195420,14475.516
195421,39159.66
195422,42442.406
195423,36502.6
195424,10330.584
195425,69161.15
195426,81600.01
195427,68270.59
195428,13444.397
195429,39697.223
195430,69905.195
195431,11374.322
195432,17631.49
195433,21901.848
195434,8852.986
195435,50529.473
195436,31879.963
195437,12027.447
195438,13994.441
195439,49110.137
195440,122857.68
195441,75382.805
195442,21834.322
195443,54919.348
195444,19820.734
195445,84893.195
195446,82850.42
195447,19449.805
195448,51747.348
195449,30842.227
195450,53899.27
195451,22353.6
195452,12324.97
195453,23217.2
195454,18845.828
195455,38549.21
195456,26680.592
195457,8871.322
195458,27404.33
195459,22722.676
195460,40240.168
195461,13683.468
195462,13142.052
195463,29374.977
195464,41592.793
195465,29583.318
195466,16371.122
195467,43681.49
195468,10849.298
195469,105709.39
195470,124155.445
195471,35941.926
195472,70047.87
195473,10725.42
195474,18466.418
195475,40625.63
195476,16661.162
195477,78899.39
195478,39817.85
195479,13102.153
195480,88037.125
195481,14119.917
195482,10195.486
195483,33186.23
195484,45549.16
195485,15462.417
195486,10759.526
195487,68524.52
195488,13541.527
195489,24532.086
195490,9268.455
195491,45506.57
195492,48432.074
195493,52413.74
195494,93602.07
195495,51343.035
195496,41530.832
195497,7917.707
195498,41197.742
195499,51145.816
195500,23086.559
195501,18276.822
195502,72034.74
195503,43395.453
195504,38399.49
195505,53573.793
195506,60722.574
195507,79271.44
195508,14950.999
195509,11018.569
195510,63746.2
195511,57028.88
195512,41445.656
195513,47809.414
195514,31423.77
195515,29562.352
195516,59811.598
195517,17531.752
195518,46780.42
195519,91718.32
195520,10040.143
195521,19896.06
195522,31478.062
195523,70880.34
195524,42767.805
195525,29433.041
195526,64718.656
195527,32164.316
195528,16463.3
195529,27994.635
195530,57088.406
195531,23360.244
195532,66680.59
195533,12829.613
195534,23157.607
195535,61834.99
195536,23635.822
195537,21766.586
195538,43486.125
195539,41035.95
195540,44067.74
195541,73395.7
195542,59922.812
195543,25585.375
195544,10804.007
195545,29526.676
195546,220035.9
195547,83169.12
195548,10643.042
195549,41943.94
195550,72196.82
195551,18581.115
195552,10091.535
195553,11006.892
195554,18249.592
195555,18759.312
195556,42219.266
195557,33882.55
195558,66882.195
195559,86349.32
195560,37665.195
195561,42991.777
195562,95611.164
195563,74006.96
195564,15652.663
195565,29403.37
195566,48885.81
195567,10960.785
195568,12075.292
195569,44875.47
195570,45140.332
195571,24670.648
195572,52189.242
195573,23744.555
195574,40648.242
195575,19456.332
195576,17802.727
195577,15470.077
195578,23696.742
195579,12075.679
195580,31617.09
195581,9217.549
195582,94388.72
195583,45166.99
195584,51996.277
195585,33019.348
195586,11867.6455
195587,36856.977
195588,11394.68
195589,65389.465
195590,22328.455
195591,36953.297
195592,32807.32
195593,21151.107
195594,26875.027
195595,32350.756
195596,35757.89
195597,288216.3
195598,42692.61
195599,66949.125
195600,66160.695
195601,97553.51
195602,171280.64
195603,111409.36
195604,12033.104
195605,87555.63
195606,42440.48
195607,47519.668
195608,30166.066
195609,72432.82
195610,58864.746
195611,60764.133
195612,21572.871
195613,58789.406
195614,61085.98
195615,57439.29
195616,44256.824
195617,62956.836
195618,13327.846
195619,78556.72
195620,162078.75
195621,38112.76
195622,34415.75
195623,31336.447
195624,14674.49
195625,87314.29
195626,38518.184
195627,20973.75
195628,12383.976
195629,49834.863
195630,43836.465
195631,51402.29
195632,12834.879
195633,41640.01
195634,40533.406
195635,13637.634
195636,16016.658
195637,25012.39
195638,13751.655
195639,25145.332
195640,31740.916
195641,49837.953
195642,73981.34
195643,74289.21
195644,65181.688
195645,34627.246
195646,50518.85
195647,37281.797
195648,35920.74
195649,15098.44
195650,10416.321
195651,26622.805
195652,30122.936
195653,35003.66
195654,50125.387
195655,53371.066
195656,22222.314
195657,78675.45
195658,68749.1
195659,14729.998
195660,49412.78
195661,15246.39
195662,41231.395
195663,22974.562
195664,8211.153
195665,20591.652
195666,42649.566
195667,75458.56
195668,57841.074
195669,10259.63
195670,60963.613
195671,41121.91
195672,42616.082
195673,74853.586
195674,27188.531
195675,45983.6
195676,32590.271
195677,12041.685
195678,59345.242
195679,25768.082
195680,78440.81
195681,94782.016
195682,91269.43
195683,20204.006
195684,77656.46
195685,46303.92
195686,17294.072
195687,18260.56
195688,11166.686
195689,61238.52
195690,50597.777
195691,33567.832
195692,81336.33
195693,22598.39
195694,9701.753
195695,59638.89
195696,27487.781
195697,23062.941
195698,12975.429
195699,11007.959
195700,45741.71
195701,41017.188
195702,83911.234
195703,40963.035
195704,10285.115
195705,28322.965
195706,41115.707
195707,17381.0
195708,20358.488
195709,30730.89
195710,13686.781
195711,71781.266
195712,46633.44
195713,17061.148
195714,15739.392
195715,11208.214
195716,34928.535
195717,56673.93
195718,59366.668
195719,27394.893
195720,57696.66
195721,77204.336
195722,95150.76
195723,156563.81
195724,26475.434
195725,54180.207
195726,12935.418
195727,41892.14
195728,23795.375
195729,30328.955
195730,19118.283
195731,102400.914
195732,19972.742
195733,43906.58
195734,29098.521
195735,9852.4375
195736,54973.152
195737,14326.488
195738,39303.21
195739,45785.715
195740,39143.83
195741,35463.703
195742,36516.49
195743,38409.02
195744,30124.26
195745,51601.027
195746,40517.36
195747,9917.116
195748,55660.02
195749,21252.0
195750,9012.489
195751,67097.35
195752,30607.195
195753,44924.406
195754,86610.73
195755,59148.48
195756,36317.793
195757,27641.74
195758,93920.38
195759,53075.285
195760,8324.873
195761,151310.61
195762,21201.592
195763,48782.0
195764,44287.74
195765,18095.838
195766,69188.11
195767,58702.23
195768,53878.227
195769,11047.556
195770,19278.084
195771,64188.01
195772,51544.465
195773,65886.91
195774,38329.383
195775,16973.074
195776,52618.86
195777,46254.664
195778,40216.527
195779,22866.229
195780,10029.583
195781,83804.06
195782,77472.9
195783,20283.416
195784,55227.797
195785,20987.76
195786,76758.555
195787,83363.59
195788,89731.24
195789,43582.7
195790,66725.6
195791,191304.8
195792,37234.72
195793,64064.44
195794,89257.19
195795,17334.182
195796,86207.26
195797,12668.537
195798,37556.117
195799,42930.37
195800,14237.976
195801,42937.08
195802,22221.494
195803,10653.989
195804,78013.62
195805,40936.062
195806,13574.19
195807,24205.104
195808,32092.928
195809,19663.865
195810,45714.785
195811,17288.754
195812,76499.914
195813,28758.008
195814,98781.3
195815,59522.15
195816,32577.967
195817,27964.9
195818,46594.324
195819,63401.684
195820,12214.311
195821,25351.023
195822,62645.06
195823,47913.895
195824,9719.193
195825,38326.504
195826,46037.39
195827,18311.125
195828,22378.395
195829,18480.045
195830,66369.734
195831,60610.51
195832,17642.117
195833,38691.598
195834,34863.03
195835,24068.928
195836,41352.574
195837,60376.05
195838,13213.666
195839,26119.236
195840,46112.9
195841,49634.453
195842,76915.3
195843,55244.96
195844,48832.004
195845,12047.757
195846,14291.645
195847,57955.168
195848,11546.405
195849,107354.5
195850,69584.59
195851,41769.633
195852,17984.926
195853,19714.457
195854,44534.7
195855,20041.037
195856,12743.427
195857,49414.203
195858,29974.898
195859,32115.852
195860,10997.26
195861,20624.451
195862,17091.781
195863,39231.58
195864,51260.816
195865,18952.148
195866,94062.79
195867,11544.011
195868,47698.883
195869,12320.253
195870,19456.803
195871,130161.914
195872,17727.408
195873,10552.952
195874,17267.09
195875,38223.734
195876,93153.15
195877,84137.08
195878,43628.184
195879,49214.84
195880,26944.086
195881,12470.388
195882,41953.08
195883,21177.139
195884,38751.37
195885,50249.523
195886,66978.89
195887,45804.453
195888,25064.773
195889,21743.838
195890,66137.39
195891,68397.586
195892,64997.72
195893,12743.301
195894,41710.797
195895,69463.04
195896,98676.17
195897,9259.208
195898,40801.7
195899,20985.49
195900,66235.5
195901,39104.77
195902,41220.453
195903,44006.387
195904,98079.586
195905,12038.352
195906,31554.596
195907,13330.535
195908,53394.113
195909,61817.812
195910,157290.0
195911,13009.174
195912,39239.074
195913,26151.68
195914,36651.945
195915,35976.273
195916,19890.941
195917,55314.684
195918,9679.218
195919,11579.204
195920,39202.684
195921,12544.831
195922,97092.86
195923,32656.475
195924,142892.03
195925,38514.918
195926,24870.18
195927,44525.85
195928,39056.535
195929,60977.152
195930,99209.21
195931,60698.47
195932,53499.246
195933,9432.321
195934,39598.33
195935,37206.953
195936,43247.1
195937,77108.03
195938,15634.338
195939,14858.207
195940,63335.918
195941,69976.19
195942,37974.48
195943,10397.734
195944,22649.732
195945,12871.646
195946,53125.004
195947,10271.434
195948,19272.482
195949,80290.86
195950,10861.5205
195951,10403.622
195952,8879.953
195953,84595.4
195954,46421.594
195955,42995.973
195956,35620.41
195957,11260.068
195958,9439.208
195959,68727.766
195960,53964.52
195961,30762.865
195962,18286.25
195963,18113.53
195964,37186.277
195965,53507.16
195966,95373.34
195967,22161.053
195968,19979.008
195969,25314.982
195970,113612.31
195971,108856.01
195972,75496.32
195973,60495.438
195974,27854.746
195975,25649.58
195976,29593.977
195977,116649.96
195978,86333.375
195979,46015.48
195980,10590.3545
195981,35902.805
195982,79263.77
195983,46399.242
195984,37052.54
195985,72862.07
195986,48217.52
195987,43483.3
195988,28358.314
195989,18516.469
195990,18249.86
195991,14399.43
195992,42661.793
195993,54772.426
195994,65166.543
195995,47923.047
195996,14795.228
195997,40210.484
195998,63035.61
195999,15836.306
196000,43707.77
196001,100786.8
196002,23924.787
196003,49327.023
196004,29628.889
196005,46525.58
196006,48879.04
196007,36969.89
196008,76109.28
196009,47499.67
196010,9978.619
196011,32025.873
196012,90774.49
196013,30241.014
196014,18990.045
196015,15271.492
196016,113633.57
196017,13480.7705
196018,33466.49
196019,64581.08
196020,15283.069
196021,49381.66
196022,21154.049
196023,41056.105
196024,19786.434
196025,37705.742
196026,21827.04
196027,10344.429
196028,15392.129
196029,21692.564
196030,29528.092
196031,70317.89
196032,98178.82
196033,90769.695
196034,39347.605
196035,21026.184
196036,67856.445
196037,78939.0
196038,47182.062
196039,12944.975
196040,13204.352
196041,19106.086
196042,74293.03
196043,22050.992
196044,32709.846
196045,15448.777
196046,71100.766
196047,63555.76
196048,21638.273
196049,31826.416
196050,40054.82
196051,37354.89
196052,18096.389
196053,17183.137
196054,42515.477
196055,45359.465
196056,22746.84
196057,20825.502
196058,9324.542
196059,37351.14
196060,45200.684
196061,12229.761
196062,10021.498
196063,9153.008
196064,16598.596
196065,16786.352
196066,45066.965
196067,46251.164
196068,37191.273
196069,56998.35
196070,31368.635
196071,14399.43
196072,32405.842
196073,25830.928
196074,70352.29
196075,21418.023
196076,50930.273
196077,70332.66
196078,15293.196
196079,21021.3
196080,39747.918
196081,38472.434
196082,16361.432
196083,35973.945
196084,10206.489
196085,37953.055
196086,45151.254
196087,46331.992
196088,99645.875
196089,19178.752
196090,49526.125
196091,13367.53
196092,22057.31
196093,56301.957
196094,36673.367
196095,27680.854
196096,11839.407
196097,17735.785
196098,20958.92
196099,77573.81
196100,10488.453
196101,23563.754
196102,10990.521
196103,46732.547
196104,72240.195
196105,37038.832
196106,10128.018
196107,10721.329
196108,14365.124
196109,88261.65
196110,11414.578
196111,24964.213
196112,114239.16
196113,9963.123
196114,57105.637
196115,8885.382
196116,32123.059
196117,65768.555
196118,78447.45
196119,19714.414
196120,62664.17
196121,8930.249
196122,55479.01
196123,33313.72
196124,10397.58
196125,41948.85
196126,52042.184
196127,37058.85
196128,110729.195
196129,67878.1
196130,33749.574
196131,32235.41
196132,106528.586
196133,20367.93
196134,13261.63
196135,92416.58
196136,11355.368
196137,23165.611
196138,21615.691
196139,13442.581
196140,27703.248
196141,31322.703
196142,59452.445
196143,114451.555
196144,44793.332
196145,84446.14
196146,65842.375
196147,19975.4
196148,17991.34
196149,32145.281
196150,50084.918
196151,44748.113
196152,72244.59
196153,55672.93
196154,44831.402
196155,73397.25
196156,77933.734
196157,47183.93
196158,13754.457
196159,62913.934
196160,204830.69
196161,43696.445
196162,20125.176
196163,25482.78
196164,90672.97
196165,17970.326
196166,40029.76
196167,20953.607
196168,8589.466
196169,19993.91
196170,17529.547
196171,49673.97
196172,49584.184
196173,29886.24
196174,33506.777
196175,36885.94
196176,23364.97
196177,16171.789
196178,44194.76
196179,60845.43
196180,17440.387
196181,58756.688
196182,16086.386
196183,36573.3
196184,51126.25
196185,70795.266
196186,47374.79
196187,58107.043
196188,23304.36
196189,99487.4
196190,38316.344
196191,69649.14
196192,34615.613
196193,25410.668
196194,9285.947
196195,23092.027
196196,82696.18
196197,67736.3
196198,12916.368
196199,48797.742
196200,36446.91
196201,50390.07
196202,18031.828
196203,41702.168
196204,79073.805
196205,93267.984
196206,40787.19
196207,37663.426
196208,65447.414
196209,47504.227
196210,13085.698
196211,37719.266
196212,36097.254
196213,24427.688
196214,71447.9
196215,11486.89
196216,17306.2
196217,113824.3
196218,32517.928
196219,111168.88
196220,17322.28
196221,21815.826
196222,26990.266
196223,29874.148
196224,27269.88
196225,32242.846
196226,86236.11
196227,31518.56
196228,51157.74
196229,28923.398
196230,52540.723
196231,56101.31
196232,15206.778
196233,22702.273
196234,28933.652
196235,39909.56
196236,50568.176
196237,35167.355
196238,12125.909
196239,28592.377
196240,18269.86
196241,9575.605
196242,51281.72
196243,10518.026
196244,19703.076
196245,31038.879
196246,18366.246
196247,12003.416
196248,86802.64
196249,43109.156
196250,49838.402
196251,106178.88
196252,23334.15
196253,70711.484
196254,16340.922
196255,56153.605
196256,40837.715
196257,16035.403
196258,109171.086
196259,26282.057
196260,10586.422
196261,89044.914
196262,12299.542
196263,57495.676
196264,20368.088
196265,11379.447
196266,72255.81
196267,26350.656
196268,38435.617
196269,76040.69
196270,27976.346
196271,23529.24
196272,94482.6
196273,45116.227
196274,15982.889
196275,10027.37
196276,31606.639
196277,20763.654
196278,66754.98
196279,40368.19
196280,61959.223
196281,53634.434
196282,39922.645
196283,33531.38
196284,83962.38
196285,10951.877
196286,96664.5
196287,11803.876
196288,9889.86
196289,38468.17
196290,28162.482
196291,11992.334
196292,40574.6
196293,23232.652
196294,75374.42
196295,179434.12
196296,10963.23
196297,25114.588
196298,57371.926
196299,42554.01
196300,12093.37
196301,25667.357
196302,33865.855
196303,35561.457
196304,17381.744
196305,55638.566
196306,58407.77
196307,54536.93
196308,46927.895
196309,22054.146
196310,64702.47
196311,44259.086
196312,13594.575
196313,12471.841
196314,46165.207
196315,15630.79
196316,17085.309
196317,117611.88
196318,18357.322
196319,55644.598
196320,99529.34
196321,78626.57
196322,15058.614
196323,51799.93
196324,75458.93
196325,37704.133
196326,50566.164
196327,45118.402
196328,37925.062
196329,43626.227
196330,67839.88
196331,72159.29
196332,33807.223
196333,24927.36
196334,38686.082
196335,31481.29
196336,51365.383
196337,97675.91
196338,40562.56
196339,16070.005
196340,55446.355
196341,48327.086
196342,42021.04
196343,17772.88
196344,53168.387
196345,36807.918
196346,25319.092
196347,63265.402
196348,11314.513
196349,60059.023
196350,19914.883
196351,61985.113
196352,11948.403
196353,9796.772
196354,39328.484
196355,145001.0
196356,47291.977
196357,35660.88
196358,36079.85
196359,43379.04
196360,75535.58
196361,17283.605
196362,18453.0
196363,40099.805
196364,82118.586
196365,76462.73
196366,30805.15
196367,70082.555
196368,36723.664
196369,46142.56
196370,51152.355
196371,37726.57
196372,31636.857
196373,12864.413
196374,48121.113
196375,44047.89
196376,9814.168
196377,31458.967
196378,42967.33
196379,143729.12
196380,74578.0
196381,25069.824
196382,8869.225
196383,22784.467
196384,10816.783
196385,82174.33
196386,51523.48
196387,83773.8
196388,64514.6
196389,11614.048
196390,67779.1
196391,78515.95
196392,17152.877
196393,14838.487
196394,22614.438
196395,45076.71
196396,53971.33
196397,52406.887
196398,10454.213
196399,38041.805
196400,88731.87
196401,26050.559
196402,47569.547
196403,24648.07
196404,22229.11
196405,12176.709
196406,31708.559
196407,20273.459
196408,77554.68
196409,12851.6455
196410,86064.484
196411,84804.23
196412,11523.037
196413,17389.193
196414,28291.695
196415,76846.29
196416,40065.754
196417,72242.68
196418,23549.396
196419,23223.041
196420,33234.49
196421,34142.84
196422,37101.453
196423,52144.6
196424,77031.08
196425,12493.219
196426,55937.63
196427,102958.64
196428,36598.73
196429,15731.181
196430,58632.03
196431,66904.69
196432,38085.426
196433,17090.74
196434,23746.37
196435,79674.266
196436,69717.04
196437,23647.459
196438,53509.723
196439,23669.492
196440,9725.81
196441,48368.1
196442,21005.807
196443,61671.926
196444,57447.65
196445,61400.34
196446,27247.113
196447,29490.805
196448,19766.812
196449,46080.98
196450,12968.4795
196451,79895.95
196452,56044.11
196453,46751.566
196454,12971.267
196455,10727.337
196456,16856.889
196457,41949.332
196458,43786.938
196459,30487.746
196460,8192.187
196461,25266.383
196462,86069.61
196463,16542.975
196464,45429.74
196465,9201.957
196466,48138.11
196467,8543.994
196468,10186.474
196469,47773.24
196470,57717.61
196471,13304.306
196472,62288.297
196473,25360.47
196474,47702.7
196475,22260.441
196476,106504.555
196477,15312.047
196478,44605.66
196479,15244.191
196480,59612.93
196481,14711.93
196482,10698.481
196483,35424.605
196484,42084.504
196485,31365.748
196486,73028.53
196487,21575.883
196488,74600.56
196489,108899.484
196490,128519.59
196491,16191.701
196492,68524.65
196493,46667.734
196494,33357.793
196495,15237.286
196496,54317.348
196497,20891.69
196498,283852.56
196499,14241.897
196500,15731.457
196501,8645.814
196502,32031.074
196503,63010.445
196504,9878.214
196505,37100.33
196506,13916.204
196507,66260.35
196508,57901.574
196509,61519.48
196510,14862.067
196511,14181.722
196512,35484.87
196513,13159.31
196514,94790.17
196515,41188.387
196516,87426.234
196517,24357.684
196518,86499.08
196519,16402.406
196520,12146.348
196521,52795.133
196522,98177.81
196523,39680.094
196524,35827.297
196525,40644.332
196526,63599.516
196527,9827.2705
196528,28880.432
196529,28096.943
196530,65066.223
196531,15529.953
196532,35898.746
196533,21386.066
196534,39757.105
196535,19230.006
196536,49386.88
196537,39548.4
196538,39935.652
196539,40418.38
196540,95156.52
196541,35454.332
196542,18408.06
196543,67236.03
196544,14225.229
196545,36770.566
196546,36422.93
196547,46179.33
196548,70825.19
196549,51890.633
196550,31280.396
196551,49464.14
196552,58681.8
196553,24555.148
196554,294975.2
196555,23310.438
196556,9006.887
196557,33714.46
196558,16907.232
196559,28756.477
196560,8842.345
196561,20380.898
196562,50350.13
196563,28900.998
196564,30279.621
196565,15248.602
196566,35105.375
196567,12417.652
196568,133836.8
196569,19301.395
196570,23195.062
196571,20866.34
196572,32787.42
196573,89922.3
196574,39084.22
196575,48766.945
196576,24553.611
196577,69558.92
196578,28344.086
196579,54851.62
196580,45014.477
196581,23130.598
196582,8749.764
196583,69281.016
196584,10433.194
196585,13762.459
196586,53866.562
196587,10023.094
196588,14296.975
196589,27260.598
196590,31467.477
196591,30147.838
196592,33126.684
196593,29446.51
196594,47170.64
196595,109797.77
196596,70030.92
196597,88593.74
196598,68346.37
196599,36766.957
196600,59601.844
196601,11092.272
196602,72445.586
196603,53196.02
196604,24009.879
196605,24039.668
196606,97147.71
196607,8741.841
196608,11107.726
196609,26044.25
196610,66840.87
196611,34463.973
196612,10671.812
196613,56787.242
196614,90481.16
196615,20000.664
196616,10286.073
196617,78865.54
196618,69080.08
196619,39614.89
196620,13581.209
196621,28122.316
196622,27319.71
196623,29421.936
196624,124875.734
196625,54336.625
196626,54142.727
196627,10144.353
196628,14809.162
196629,45639.477
196630,15185.86
196631,9783.96
196632,33537.824
196633,19759.848
196634,73011.93
196635,40504.06
196636,12883.701
196637,14894.041
196638,40328.746
196639,12007.798
196640,33732.867
196641,19907.959
196642,53690.46
196643,27443.277
196644,27331.588
196645,12956.485
196646,12475.841
196647,18138.916
196648,37510.074
196649,27891.78
196650,49980.586
196651,66890.08
196652,87387.41
196653,22349.996
196654,17155.81
196655,24918.596
196656,28213.348
196657,27033.766
196658,10135.534
196659,12223.066
196660,54498.066
196661,71839.33
196662,152665.1
196663,21827.523
196664,65682.51
196665,52000.656
196666,22623.549
196667,26569.54
196668,22786.512
196669,88667.31
196670,32122.52
196671,41435.69
196672,107155.44
196673,32292.883
196674,10252.549
196675,34710.402
196676,31231.227
196677,56549.523
196678,36749.816
196679,26286.426
196680,16384.416
196681,32365.82
196682,29821.062
196683,35135.156
196684,110646.83
196685,13951.6045
196686,48696.58
196687,36594.383
196688,24779.316
196689,61616.812
196690,101866.99
196691,68271.36
196692,21861.467
196693,20743.629
196694,10381.623
196695,43010.902
196696,14279.289
196697,63329.062
196698,39491.375
196699,81277.62
196700,46345.023
196701,41879.0
196702,28854.314
196703,27937.37
196704,41107.242
196705,40993.47
196706,21365.299
196707,9882.597
196708,66248.45
196709,29232.047
196710,50595.86
196711,22861.705
196712,79312.836
196713,37074.4
196714,64324.43
196715,22047.594
196716,63579.637
196717,20544.78
196718,33447.094
196719,70386.36
196720,40933.11
196721,15991.853
196722,57976.535
196723,14568.987
196724,34810.273
196725,64762.32
196726,12904.988
196727,47700.207
196728,183562.8
196729,18098.176
196730,38276.777
196731,39976.285
196732,32105.783
196733,13889.136
196734,34826.41
196735,23765.795
196736,62103.195
196737,10097.977
196738,9817.494
196739,9675.304
196740,39943.89
196741,38334.82
196742,37724.5
196743,9995.651
196744,9854.111
196745,28599.273
196746,11177.909
196747,83076.42
196748,39448.957
196749,43403.332
196750,41356.348
196751,22601.078
196752,15084.648
196753,63637.543
196754,92313.96
196755,64063.316
196756,26583.479
196757,41917.742
196758,58128.46
196759,46377.92
196760,58584.46
196761,79788.805
196762,123186.15
196763,17714.752
196764,87215.89
196765,44781.754
196766,12141.037
196767,23825.94
196768,42084.863
196769,10979.797
196770,11801.073
196771,36617.582
196772,22163.89
196773,13002.833
196774,10219.303
196775,11953.178
196776,11364.729
196777,27705.674
196778,49749.004
196779,30932.3
196780,18490.453
196781,69334.73
196782,16346.19
196783,56581.15
196784,23006.658
196785,10736.4795
196786,56033.1
196787,11634.214
196788,107807.67
196789,40638.01
196790,32822.73
196791,11770.234
196792,15806.431
196793,66024.305
196794,107149.875
196795,11158.973
196796,22582.336
196797,10433.724
196798,24669.758
196799,71087.51
196800,15448.403
196801,9207.922
196802,39482.81
196803,81105.94
196804,38606.305
196805,58148.953
196806,75173.64
196807,45208.01
196808,40422.527
196809,47697.715
196810,46954.69
196811,82386.81
196812,15602.801
196813,65963.59
196814,9992.652
196815,76640.42
196816,9356.775
196817,53977.734
196818,36956.453
196819,16916.123
196820,52980.656
196821,40772.746
196822,53174.668
196823,46213.58
196824,19634.154
196825,14133.471
196826,68780.7
196827,44837.77
196828,28961.549
196829,52104.16
196830,13668.669
196831,71166.375
196832,37187.676
196833,16250.164
196834,15186.382
196835,10807.576
